SaleID,ProductID,CustomerID,StoreID,Quantity,Discount,Date,UnitPrice,SalesAmount
16670,48,449,6,8,0.3,2020-08-01,163.79,917.22
16671,3,2333,34,5,0.3,2022-03-16,302.55,1058.92
16672,66,2122,3,6,0.22,2020-03-18,446.56,2089.9
16673,155,1985,41,7,0.23,2024-02-02,294.65,1588.16
16674,106,45,19,7,0.16,2020-02-14,111.22,653.97
16675,111,1553,29,4,0.07,2021-07-26,402.72,1498.12
16676,40,2793,32,6,0.24,2024-01-22,37.12,169.27
16677,125,2724,10,8,0.08,2023-05-12,55.06,405.24
16678,18,1481,27,6,0.19,2023-01-17,272.15,1322.65
16679,155,2023,29,7,0.22,2021-10-03,294.65,1608.79
16680,139,575,13,3,0.17,2021-06-04,263.93,657.19
16681,167,1431,20,9,0.2,2022-08-03,475.01,3420.07
16682,19,93,28,2,0.09,2021-03-04,74.76,136.06
16683,89,2370,27,8,0.23,2021-06-30,202.42,1246.91
16684,135,2514,13,8,0.28,2024-05-16,46.03,265.13
16685,57,604,25,2,0.15,2024-01-25,351.68,597.86
16686,130,2933,29,9,0.04,2023-01-21,192.1,1659.74
16687,38,2602,15,3,0.19,2022-09-05,114.94,279.3
16688,133,2801,45,6,0.1,2022-05-17,412.28,2226.31
16689,82,327,45,4,0.13,2020-10-28,337.65,1175.02
16690,36,1867,30,5,0.05,2022-08-22,216.42,1027.99
16691,196,2776,38,3,0.19,2023-01-09,448.82,1090.63
16692,88,1847,32,8,0.24,2023-10-09,484.92,2948.31
16693,119,591,50,8,0.23,2022-09-08,46.23,284.78
16694,85,1439,7,7,0.3,2024-07-07,263.51,1291.2
16695,185,851,35,7,0.06,2020-03-15,56.91,374.47
16696,148,440,33,2,0.27,2023-12-08,466.7,681.38
16697,133,2762,12,6,0.22,2020-11-01,412.28,1929.47
16698,24,2480,23,4,0.21,2024-06-16,52.23,165.05
16699,30,2996,5,9,0.21,2023-07-18,256.74,1825.42
16700,28,328,43,5,0.16,2022-03-14,356.78,1498.48
16701,181,1281,44,6,0.11,2021-02-26,267.98,1431.01
16702,179,1666,31,7,0.28,2021-04-09,142.05,715.93
16703,109,2909,16,2,0.05,2023-03-24,144.52,274.59
16704,135,1578,33,1,0.05,2022-12-13,46.03,43.73
16705,170,1098,50,6,0.01,2020-01-02,123.87,735.79
16706,35,1258,1,9,0.22,2022-12-29,162.41,1140.12
16707,119,1545,22,7,0.27,2020-09-16,46.23,236.24
16708,34,1906,28,9,0.06,2024-10-16,442.22,3741.18
16709,103,1567,5,3,0.01,2024-05-01,288.82,857.8
16710,117,1816,4,5,0.07,2024-06-18,453.16,2107.19
16711,76,2277,1,6,0.27,2020-06-24,261.57,1145.68
16712,54,1451,15,6,0.0,2024-01-04,491.17,2947.02
16713,29,2048,37,5,0.03,2023-09-06,104.85,508.52
16714,138,744,39,2,0.01,2024-02-24,459.96,910.72
16715,27,811,49,3,0.28,2020-07-04,362.26,782.48
16716,13,1753,38,6,0.04,2023-02-15,198.58,1143.82
16717,42,174,45,9,0.27,2021-11-21,498.88,3277.64
16718,165,1099,24,8,0.14,2024-11-17,452.56,3113.61
16719,189,1123,23,8,0.12,2023-08-19,48.03,338.13
16720,21,2561,47,8,0.13,2020-11-28,408.65,2844.2
16721,131,2043,7,6,0.13,2021-11-04,168.48,879.47
16722,136,1257,31,3,0.1,2022-07-21,402.04,1085.51
16723,70,2177,7,5,0.24,2024-01-27,477.19,1813.32
16724,145,2422,13,8,0.15,2021-11-25,158.22,1075.9
16725,10,236,4,3,0.3,2020-12-17,482.99,1014.28
16726,141,1868,18,1,0.16,2020-10-26,144.08,121.03
16727,106,742,40,1,0.25,2020-07-25,111.22,83.42
16728,12,2238,19,7,0.22,2023-02-13,306.95,1675.95
16729,194,2216,16,6,0.12,2020-11-19,97.35,514.01
16730,128,1693,18,5,0.24,2022-04-23,440.78,1674.96
16731,151,291,16,8,0.05,2023-11-18,193.54,1470.9
16732,193,1419,48,8,0.06,2024-01-13,122.43,920.67
16733,128,1498,31,1,0.19,2020-12-09,440.78,357.03
16734,180,2187,25,7,0.21,2023-07-19,96.34,532.76
16735,61,1215,2,2,0.19,2024-12-31,7.51,12.17
16736,26,1989,46,4,0.15,2020-09-04,194.55,661.47
16737,15,568,28,1,0.04,2022-11-29,20.5,19.68
16738,22,1543,16,2,0.11,2024-01-28,386.78,688.47
16739,89,1075,36,9,0.18,2020-08-26,202.42,1493.86
16740,65,2346,45,1,0.07,2024-05-26,187.02,173.93
16741,154,2304,40,7,0.19,2022-05-10,269.5,1528.06
16742,21,309,35,4,0.07,2024-04-18,408.65,1520.18
16743,152,2139,24,7,0.03,2021-09-29,419.97,2851.6
16744,16,2197,35,7,0.1,2024-09-01,200.6,1263.78
16745,160,462,30,3,0.08,2022-09-17,387.3,1068.95
16746,16,635,37,2,0.24,2020-09-02,200.6,304.91
16747,42,637,11,3,0.15,2021-05-22,498.88,1272.14
16748,160,646,45,5,0.02,2021-04-09,387.3,1897.77
16749,178,518,34,8,0.24,2024-11-30,45.47,276.46
16750,41,1919,38,9,0.08,2022-08-16,349.67,2895.27
16751,108,1397,39,4,0.17,2022-11-12,423.21,1405.06
16752,125,190,24,6,0.16,2020-05-18,55.06,277.5
16753,152,79,29,4,0.29,2021-06-18,419.97,1192.71
16754,13,1571,4,9,0.08,2024-09-20,198.58,1644.24
16755,79,816,41,5,0.04,2022-10-10,45.39,217.87
16756,138,1906,50,2,0.08,2020-11-20,459.96,846.33
16757,42,72,30,1,0.17,2021-03-11,498.88,414.07
16758,169,2091,14,5,0.07,2021-05-01,312.3,1452.2
16759,121,803,24,8,0.1,2023-09-02,391.74,2820.53
16760,131,1130,38,6,0.2,2023-07-08,168.48,808.7
16761,183,1695,34,7,0.03,2020-08-18,423.0,2872.17
16762,16,2405,36,9,0.28,2022-11-06,200.6,1299.89
16763,44,2056,15,4,0.16,2021-08-21,123.58,415.23
16764,158,1798,35,5,0.15,2023-08-06,439.72,1868.81
16765,121,2485,29,9,0.11,2020-04-03,391.74,3137.84
16766,165,2128,36,3,0.07,2021-04-19,452.56,1262.64
16767,188,689,4,1,0.15,2024-02-13,341.16,289.99
16768,24,576,15,8,0.15,2021-10-17,52.23,355.16
16769,26,900,11,9,0.02,2021-09-24,194.55,1715.93
16770,58,2336,49,4,0.25,2023-10-19,391.04,1173.12
16771,9,1137,15,6,0.25,2022-05-12,341.75,1537.88
16772,126,1906,21,7,0.13,2024-11-25,201.34,1226.16
16773,189,720,35,7,0.1,2022-12-11,48.03,302.59
16774,19,226,23,8,0.15,2020-05-02,74.76,508.37
16775,28,1357,10,6,0.07,2023-07-23,356.78,1990.83
16776,135,1441,4,7,0.0,2023-12-26,46.03,322.21
16777,45,2326,45,9,0.11,2023-01-24,492.9,3948.13
16778,128,2943,25,6,0.01,2023-01-26,440.78,2618.23
16779,94,2840,2,2,0.01,2023-12-23,366.37,725.41
16780,191,545,38,4,0.01,2022-09-02,145.47,576.06
16781,165,2526,19,5,0.26,2022-10-03,452.56,1674.47
16782,16,2018,24,8,0.04,2020-08-08,200.6,1540.61
16783,5,419,8,4,0.08,2023-12-27,310.65,1143.19
16784,157,1052,6,1,0.15,2022-01-13,129.46,110.04
16785,52,609,20,1,0.16,2024-02-09,339.47,285.15
16786,151,87,14,2,0.04,2024-01-03,193.54,371.6
16787,6,2168,40,8,0.27,2024-03-18,149.16,871.09
16788,164,713,6,3,0.07,2021-07-07,178.54,498.13
16789,185,2440,12,6,0.28,2021-11-12,56.91,245.85
16790,161,2401,41,7,0.08,2023-06-09,278.19,1791.54
16791,49,2063,7,1,0.0,2020-07-31,297.49,297.49
16792,169,2353,45,5,0.29,2023-01-27,312.3,1108.66
16793,80,1278,30,2,0.15,2024-04-13,101.17,171.99
16794,183,2671,16,7,0.26,2021-10-18,423.0,2191.14
16795,98,520,8,3,0.22,2020-12-28,176.42,412.82
16796,107,1975,14,9,0.05,2020-06-04,311.04,2659.39
16797,154,2901,48,1,0.25,2024-05-14,269.5,202.12
16798,37,2688,20,2,0.02,2023-05-23,8.44,16.54
16799,116,387,28,9,0.15,2022-09-17,163.42,1250.16
16800,17,2953,6,7,0.08,2024-10-21,480.78,3096.22
16801,32,14,30,3,0.11,2021-07-12,84.8,226.42
16802,156,91,4,8,0.23,2023-11-05,192.04,1182.97
16803,25,4,36,5,0.21,2021-06-06,297.69,1175.88
16804,175,796,3,2,0.13,2020-11-16,64.71,112.6
16805,22,216,10,1,0.01,2022-12-19,386.78,382.91
16806,61,1183,38,6,0.01,2024-06-11,7.51,44.61
16807,126,1603,27,4,0.21,2024-01-08,201.34,636.23
16808,44,1758,18,2,0.28,2021-07-08,123.58,177.96
16809,102,704,45,1,0.25,2023-04-05,472.4,354.3
16810,20,731,11,7,0.04,2024-07-10,493.51,3316.39
16811,109,2065,36,4,0.04,2020-09-13,144.52,554.96
16812,178,2543,40,1,0.18,2022-02-15,45.47,37.29
16813,88,1643,35,1,0.2,2020-08-19,484.92,387.94
16814,175,1490,44,7,0.18,2023-05-21,64.71,371.44
16815,47,2492,13,5,0.27,2020-03-14,318.6,1162.89
16816,200,1763,23,1,0.07,2022-06-23,356.92,331.94
16817,51,1105,43,9,0.05,2023-11-11,347.01,2966.94
16818,183,2827,9,3,0.27,2024-08-19,423.0,926.37
16819,39,2214,4,1,0.22,2023-06-07,88.3,68.87
16820,14,2405,43,2,0.21,2020-02-11,215.45,340.41
16821,197,2282,40,6,0.1,2020-12-26,409.45,2211.03
16822,175,2223,50,3,0.19,2020-04-03,64.71,157.25
16823,21,1696,31,8,0.22,2022-01-26,408.65,2549.98
16824,143,1387,3,1,0.18,2023-03-21,118.55,97.21
16825,100,697,36,1,0.22,2022-10-23,134.14,104.63
16826,97,1198,17,8,0.18,2023-07-11,239.72,1572.56
16827,1,2286,16,1,0.29,2022-12-04,95.8,68.02
16828,109,988,39,4,0.15,2021-10-27,144.52,491.37
16829,82,1014,2,6,0.0,2020-08-14,337.65,2025.9
16830,138,2960,5,1,0.05,2022-09-25,459.96,436.96
16831,151,1262,33,4,0.29,2024-11-24,193.54,549.65
16832,18,1642,13,5,0.14,2022-08-04,272.15,1170.24
16833,58,630,12,1,0.04,2024-10-24,391.04,375.4
16834,126,1256,19,2,0.05,2024-05-09,201.34,382.55
16835,73,588,22,2,0.01,2023-08-05,99.5,197.01
16836,110,1541,40,6,0.07,2021-01-13,316.33,1765.12
16837,52,794,8,2,0.3,2022-05-22,339.47,475.26
16838,46,2968,44,6,0.1,2023-09-21,382.0,2062.8
16839,107,1260,4,9,0.08,2024-03-26,311.04,2575.41
16840,13,1568,7,2,0.2,2021-11-19,198.58,317.73
16841,96,2455,48,7,0.2,2024-06-02,51.61,289.02
16842,17,2225,22,1,0.29,2020-10-07,480.78,341.35
16843,67,2021,18,9,0.22,2022-08-31,253.81,1781.75
16844,61,119,6,4,0.03,2021-12-13,7.51,29.14
16845,65,1214,50,5,0.3,2022-09-09,187.02,654.57
16846,181,614,4,4,0.23,2024-09-04,267.98,825.38
16847,133,2413,41,9,0.08,2021-10-07,412.28,3413.68
16848,160,486,45,1,0.08,2020-06-04,387.3,356.32
16849,89,1997,12,6,0.29,2022-02-19,202.42,862.31
16850,173,1103,48,5,0.06,2024-11-07,302.96,1423.91
16851,56,322,37,8,0.07,2024-05-31,441.9,3287.74
16852,5,139,2,2,0.11,2022-05-27,310.65,552.96
16853,101,1290,3,4,0.2,2021-09-17,253.01,809.63
16854,87,2381,45,5,0.13,2022-07-14,272.61,1185.85
16855,162,224,21,8,0.09,2024-07-12,297.03,2162.38
16856,61,572,39,1,0.08,2020-05-12,7.51,6.91
16857,190,2824,13,7,0.04,2022-12-30,373.99,2513.21
16858,69,1584,48,8,0.16,2022-06-04,385.43,2590.09
16859,63,2641,14,1,0.08,2024-05-09,13.95,12.83
16860,44,809,30,5,0.1,2024-10-19,123.58,556.11
16861,28,987,18,6,0.0,2024-02-03,356.78,2140.68
16862,198,1915,13,5,0.16,2023-12-30,465.04,1953.17
16863,13,1024,14,9,0.21,2024-04-12,198.58,1411.9
16864,171,1544,41,4,0.28,2024-04-08,68.38,196.93
16865,30,2909,40,2,0.06,2020-09-12,256.74,482.67
16866,154,1273,25,9,0.28,2024-10-26,269.5,1746.36
16867,63,1780,37,2,0.11,2024-01-24,13.95,24.83
16868,73,1701,27,2,0.24,2023-04-15,99.5,151.24
16869,57,2235,23,6,0.27,2021-04-26,351.68,1540.36
16870,64,249,7,9,0.29,2024-10-06,361.87,2312.35
16871,177,1818,48,5,0.1,2023-01-23,24.46,110.07
16872,52,1024,10,2,0.08,2021-01-10,339.47,624.62
16873,63,2294,25,6,0.13,2022-05-10,13.95,72.82
16874,141,2975,35,1,0.17,2022-08-01,144.08,119.59
16875,93,2063,24,3,0.21,2023-12-09,320.94,760.63
16876,107,826,49,3,0.21,2022-07-08,311.04,737.16
16877,109,2737,42,6,0.03,2021-12-11,144.52,841.11
16878,88,2775,11,4,0.18,2024-12-16,484.92,1590.54
16879,45,537,20,8,0.05,2021-05-28,492.9,3746.04
16880,108,492,10,7,0.21,2022-09-04,423.21,2340.35
16881,46,1860,50,9,0.29,2024-01-23,382.0,2440.98
16882,77,2340,21,5,0.23,2024-05-12,72.63,279.63
16883,169,2165,28,5,0.21,2023-08-26,312.3,1233.58
16884,46,592,28,5,0.02,2021-05-19,382.0,1871.8
16885,129,2735,27,9,0.06,2020-09-11,377.92,3197.2
16886,196,2792,33,2,0.11,2021-07-04,448.82,798.9
16887,92,1493,4,7,0.28,2024-04-03,51.47,259.41
16888,12,948,35,3,0.1,2022-12-29,306.95,828.76
16889,88,1576,20,8,0.24,2020-11-24,484.92,2948.31
16890,73,683,6,9,0.03,2023-02-13,99.5,868.64
16891,163,629,6,9,0.2,2020-05-11,321.48,2314.66
16892,102,1720,17,5,0.23,2020-10-02,472.4,1818.74
16893,99,593,19,9,0.16,2023-02-28,28.79,217.65
16894,161,387,49,3,0.23,2024-05-27,278.19,642.62
16895,58,1607,17,8,0.22,2021-08-25,391.04,2440.09
16896,128,652,49,7,0.14,2020-03-02,440.78,2653.5
16897,117,2241,3,4,0.26,2021-12-09,453.16,1341.35
16898,35,101,46,9,0.1,2021-03-27,162.41,1315.52
16899,174,1094,34,7,0.13,2020-05-26,175.82,1070.74
16900,84,1198,4,8,0.16,2024-06-24,128.87,866.01
16901,66,2492,23,8,0.04,2022-02-22,446.56,3429.58
16902,172,433,18,3,0.15,2020-07-26,448.91,1144.72
16903,26,1239,34,7,0.1,2023-03-18,194.55,1225.67
16904,42,537,29,8,0.08,2024-01-03,498.88,3671.76
16905,77,601,44,3,0.17,2024-01-07,72.63,180.85
16906,30,1667,15,9,0.1,2022-03-12,256.74,2079.59
16907,116,2756,45,4,0.26,2023-05-05,163.42,483.72
16908,160,319,11,7,0.12,2021-04-08,387.3,2385.77
16909,36,2273,39,8,0.12,2021-07-31,216.42,1523.6
16910,19,2436,9,8,0.29,2022-02-19,74.76,424.64
16911,22,846,47,5,0.1,2021-04-24,386.78,1740.51
16912,65,1863,35,7,0.04,2022-06-01,187.02,1256.77
16913,57,1528,10,8,0.26,2024-06-01,351.68,2081.95
16914,11,71,40,2,0.28,2020-05-28,53.35,76.82
16915,26,1153,38,4,0.07,2021-03-19,194.55,723.73
16916,176,444,29,6,0.26,2023-05-04,185.31,822.78
16917,19,599,46,9,0.15,2020-04-15,74.76,571.91
16918,83,387,6,2,0.01,2024-01-21,491.01,972.2
16919,140,2066,19,7,0.16,2021-03-05,349.98,2057.88
16920,67,1579,26,2,0.25,2020-09-28,253.81,380.72
16921,56,1100,9,2,0.12,2023-04-21,441.9,777.74
16922,18,1870,41,1,0.17,2023-03-08,272.15,225.88
16923,113,553,48,9,0.04,2022-11-22,209.25,1807.92
16924,5,2012,45,6,0.25,2023-01-14,310.65,1397.92
16925,112,2922,13,2,0.03,2023-02-14,376.55,730.51
16926,152,1389,26,4,0.03,2021-11-22,419.97,1629.48
16927,115,280,44,4,0.28,2020-03-15,191.98,552.9
16928,166,771,20,7,0.26,2022-01-01,201.29,1042.68
16929,67,1467,2,7,0.17,2022-12-21,253.81,1474.64
16930,70,954,4,4,0.03,2024-08-31,477.19,1851.5
16931,52,329,7,5,0.16,2022-02-17,339.47,1425.77
16932,127,1560,19,9,0.28,2023-02-19,259.1,1678.97
16933,167,2556,35,6,0.18,2020-01-07,475.01,2337.05
16934,187,2498,11,2,0.06,2023-09-20,64.28,120.85
16935,154,2887,19,2,0.27,2024-10-13,269.5,393.47
16936,65,2441,32,3,0.26,2022-06-30,187.02,415.18
16937,80,109,14,7,0.16,2022-03-07,101.17,594.88
16938,176,359,49,2,0.26,2020-09-17,185.31,274.26
16939,113,956,5,1,0.02,2021-12-25,209.25,205.06
16940,111,2983,25,4,0.14,2020-11-15,402.72,1385.36
16941,53,318,14,7,0.05,2023-11-23,273.02,1815.58
16942,137,341,39,5,0.25,2021-01-24,164.73,617.74
16943,133,1341,12,7,0.29,2022-03-27,412.28,2049.03
16944,116,349,49,7,0.28,2023-05-23,163.42,823.64
16945,72,2075,20,7,0.15,2023-10-19,481.99,2867.84
16946,189,638,18,1,0.15,2021-03-10,48.03,40.83
16947,21,401,1,8,0.27,2024-03-07,408.65,2386.52
16948,103,2364,43,6,0.22,2021-09-12,288.82,1351.68
16949,107,1583,4,6,0.02,2023-10-04,311.04,1828.92
16950,63,368,12,4,0.04,2022-04-12,13.95,53.57
16951,148,2391,26,9,0.29,2024-12-01,466.7,2982.21
16952,186,2741,32,9,0.11,2021-04-01,284.16,2276.12
16953,173,1389,37,6,0.06,2020-07-25,302.96,1708.69
16954,150,904,15,9,0.22,2021-09-16,493.7,3465.77
16955,77,1097,35,1,0.26,2022-09-19,72.63,53.75
16956,75,186,26,7,0.06,2022-11-13,287.18,1889.64
16957,191,2884,15,9,0.08,2023-08-25,145.47,1204.49
16958,158,2367,8,5,0.27,2020-01-06,439.72,1604.98
16959,63,594,28,6,0.0,2023-05-11,13.95,83.7
16960,172,1566,30,6,0.27,2024-06-12,448.91,1966.23
16961,67,793,43,5,0.01,2020-07-08,253.81,1256.36
16962,186,2401,44,9,0.03,2024-10-11,284.16,2480.72
16963,193,355,3,5,0.26,2023-05-22,122.43,452.99
16964,36,106,6,3,0.07,2022-12-19,216.42,603.81
16965,134,418,31,6,0.07,2022-03-19,122.57,683.94
16966,37,642,26,6,0.25,2022-08-31,8.44,37.98
16967,93,2253,8,1,0.16,2021-06-05,320.94,269.59
16968,75,565,39,4,0.11,2021-08-15,287.18,1022.36
16969,183,1303,29,1,0.21,2020-04-02,423.0,334.17
16970,187,2237,17,6,0.24,2020-11-21,64.28,293.12
16971,166,1751,16,2,0.26,2021-10-08,201.29,297.91
16972,115,2591,49,5,0.04,2020-09-17,191.98,921.5
16973,153,258,45,3,0.17,2022-11-16,140.34,349.45
16974,77,2501,4,6,0.2,2023-04-01,72.63,348.62
16975,161,1596,10,9,0.03,2020-09-29,278.19,2428.6
16976,13,2126,16,3,0.18,2024-03-22,198.58,488.51
16977,38,1047,19,9,0.01,2021-12-01,114.94,1024.12
16978,186,2551,39,5,0.1,2022-04-12,284.16,1278.72
16979,148,2233,50,2,0.05,2020-09-27,466.7,886.73
16980,17,2595,13,9,0.17,2021-04-30,480.78,3591.43
16981,123,1641,4,3,0.06,2020-07-04,369.83,1042.92
16982,114,1712,32,9,0.24,2024-03-06,341.52,2336.0
16983,152,49,18,6,0.04,2021-04-03,419.97,2419.03
16984,26,168,16,1,0.23,2020-02-21,194.55,149.8
16985,168,1854,25,1,0.03,2024-12-22,385.61,374.04
16986,32,2069,50,3,0.13,2020-10-25,84.8,221.33
16987,165,392,16,5,0.21,2021-09-16,452.56,1787.61
16988,86,2951,22,6,0.05,2023-06-12,231.35,1318.7
16989,98,1129,24,5,0.23,2023-04-22,176.42,679.22
16990,91,1657,28,8,0.29,2021-08-12,33.81,192.04
16991,121,1728,23,6,0.11,2024-07-16,391.74,2091.89
16992,188,1450,21,2,0.0,2023-01-05,341.16,682.32
16993,57,229,9,5,0.14,2022-04-15,351.68,1512.22
16994,107,2032,2,7,0.27,2021-01-02,311.04,1589.41
16995,186,352,38,2,0.2,2022-01-10,284.16,454.66
16996,195,2273,28,5,0.21,2024-08-23,30.56,120.71
16997,22,234,26,5,0.24,2022-02-20,386.78,1469.76
16998,186,266,27,8,0.27,2023-05-13,284.16,1659.49
16999,112,858,25,9,0.04,2020-04-20,376.55,3253.39
17000,85,2362,21,3,0.18,2020-02-17,263.51,648.23
17001,80,499,38,4,0.27,2023-03-03,101.17,295.42
17002,73,877,25,9,0.23,2021-02-09,99.5,689.54
17003,77,2259,38,9,0.07,2020-03-27,72.63,607.91
17004,74,99,46,3,0.26,2022-03-15,280.62,622.98
17005,127,1645,11,2,0.09,2024-06-23,259.1,471.56
17006,177,1412,28,7,0.12,2022-01-14,24.46,150.67
17007,121,2393,49,4,0.06,2020-09-05,391.74,1472.94
17008,85,2952,36,3,0.27,2021-07-08,263.51,577.09
17009,177,524,4,2,0.03,2020-02-14,24.46,47.45
17010,170,2166,19,8,0.3,2024-02-15,123.87,693.67
17011,168,2648,24,7,0.1,2024-07-15,385.61,2429.34
17012,199,856,22,5,0.21,2020-08-11,420.1,1659.4
17013,174,2257,48,7,0.04,2022-08-18,175.82,1181.51
17014,150,1433,25,1,0.15,2021-10-05,493.7,419.64
17015,82,481,8,9,0.01,2024-02-27,337.65,3008.46
17016,21,2971,20,8,0.26,2024-01-15,408.65,2419.21
17017,179,1666,1,4,0.13,2021-05-05,142.05,494.33
17018,142,329,4,1,0.22,2021-07-22,142.3,110.99
17019,74,1978,12,4,0.27,2021-11-04,280.62,819.41
17020,9,417,25,1,0.02,2020-10-12,341.75,334.92
17021,146,2302,21,6,0.15,2020-06-15,70.93,361.74
17022,13,945,19,8,0.06,2023-05-15,198.58,1493.32
17023,17,2053,34,5,0.02,2024-06-13,480.78,2355.82
17024,126,2351,6,9,0.19,2021-02-26,201.34,1467.77
17025,87,980,35,2,0.03,2023-09-13,272.61,528.86
17026,153,1657,3,2,0.15,2022-09-12,140.34,238.58
17027,182,2655,33,4,0.06,2024-12-13,78.13,293.77
17028,16,1452,9,6,0.06,2021-08-28,200.6,1131.38
17029,24,2784,7,6,0.16,2021-09-28,52.23,263.24
17030,75,1251,41,6,0.17,2024-06-22,287.18,1430.16
17031,151,1678,27,6,0.0,2024-12-08,193.54,1161.24
17032,169,1587,1,1,0.15,2023-07-09,312.3,265.46
17033,103,390,40,1,0.2,2021-02-16,288.82,231.06
17034,86,850,18,3,0.2,2022-06-28,231.35,555.24
17035,161,819,35,2,0.25,2024-11-27,278.19,417.28
17036,105,12,17,7,0.27,2022-09-13,327.48,1673.42
17037,42,2385,39,6,0.19,2021-02-26,498.88,2424.56
17038,176,2655,11,5,0.14,2024-12-02,185.31,796.83
17039,18,2177,37,8,0.06,2022-09-19,272.15,2046.57
17040,191,11,45,2,0.04,2023-02-08,145.47,279.3
17041,78,490,11,7,0.18,2024-07-05,405.63,2328.32
17042,92,2320,3,4,0.28,2021-03-03,51.47,148.23
17043,11,2929,13,3,0.08,2022-07-25,53.35,147.25
17044,152,2057,28,1,0.03,2020-12-16,419.97,407.37
17045,189,2935,38,2,0.13,2020-04-22,48.03,83.57
17046,192,1147,47,7,0.0,2022-01-10,125.95,881.65
17047,164,2824,34,3,0.17,2021-02-19,178.54,444.56
17048,126,2329,28,5,0.01,2023-01-25,201.34,996.63
17049,97,2506,2,3,0.28,2020-01-05,239.72,517.8
17050,53,2984,46,7,0.26,2022-12-06,273.02,1414.24
17051,83,2499,2,4,0.03,2024-11-26,491.01,1905.12
17052,47,2839,37,8,0.04,2021-02-04,318.6,2446.85
17053,52,812,16,8,0.29,2023-08-05,339.47,1928.19
17054,57,56,8,4,0.24,2021-11-12,351.68,1069.11
17055,75,708,40,2,0.28,2021-08-04,287.18,413.54
17056,151,2427,11,7,0.1,2023-08-22,193.54,1219.3
17057,59,1010,45,1,0.03,2020-06-05,85.01,82.46
17058,69,23,15,9,0.18,2020-11-15,385.43,2844.47
17059,184,772,4,5,0.29,2024-10-31,434.27,1541.66
17060,86,231,23,4,0.04,2022-10-24,231.35,888.38
17061,170,210,8,4,0.25,2022-06-07,123.87,371.61
17062,146,1186,16,9,0.11,2021-01-25,70.93,568.15
17063,71,1401,16,1,0.03,2021-08-13,476.77,462.47
17064,33,2914,24,4,0.14,2024-11-24,318.53,1095.74
17065,3,1194,10,6,0.15,2021-12-02,302.55,1543.0
17066,28,899,34,8,0.0,2022-04-06,356.78,2854.24
17067,1,1498,18,2,0.14,2023-03-18,95.8,164.78
17068,126,1251,16,8,0.19,2024-11-18,201.34,1304.68
17069,191,873,36,9,0.23,2020-09-28,145.47,1008.11
17070,113,2411,8,8,0.03,2023-09-11,209.25,1623.78
17071,47,1579,20,5,0.26,2022-06-27,318.6,1178.82
17072,37,475,23,1,0.05,2021-10-09,8.44,8.02
17073,86,195,40,6,0.2,2024-02-13,231.35,1110.48
17074,48,2981,14,1,0.17,2022-04-08,163.79,135.95
17075,108,1036,16,4,0.26,2022-06-17,423.21,1252.7
17076,19,2007,38,9,0.01,2024-07-04,74.76,666.11
17077,142,2832,18,5,0.06,2022-07-30,142.3,668.81
17078,195,529,40,7,0.04,2024-01-09,30.56,205.36
17079,83,271,30,9,0.1,2020-01-23,491.01,3977.18
17080,65,2586,36,4,0.1,2023-06-30,187.02,673.27
17081,26,1581,36,5,0.03,2024-07-29,194.55,943.57
17082,138,1922,39,6,0.15,2022-03-08,459.96,2345.8
17083,99,2705,40,1,0.03,2024-11-08,28.79,27.93
17084,77,2113,41,5,0.02,2021-12-15,72.63,355.89
17085,70,2910,1,4,0.01,2022-12-13,477.19,1889.67
17086,43,1822,17,1,0.28,2022-07-04,208.46,150.09
17087,70,490,28,4,0.12,2023-07-05,477.19,1679.71
17088,200,362,7,5,0.09,2023-01-26,356.92,1623.99
17089,59,2620,20,9,0.14,2021-10-18,85.01,657.98
17090,3,995,42,1,0.05,2024-12-11,302.55,287.42
17091,133,769,24,6,0.12,2024-01-12,412.28,2176.84
17092,85,1043,1,8,0.06,2022-10-03,263.51,1981.6
17093,95,545,18,9,0.09,2023-05-05,380.13,3113.26
17094,78,979,26,5,0.28,2022-05-15,405.63,1460.27
17095,101,932,14,2,0.04,2023-05-05,253.01,485.78
17096,83,91,19,1,0.14,2023-02-01,491.01,422.27
17097,165,2011,18,5,0.2,2020-04-18,452.56,1810.24
17098,84,238,45,3,0.28,2021-03-31,128.87,278.36
17099,180,2510,7,6,0.28,2022-04-15,96.34,416.19
17100,194,1251,2,9,0.07,2023-08-15,97.35,814.82
17101,121,851,7,1,0.28,2022-06-26,391.74,282.05
17102,191,2969,28,4,0.1,2024-02-24,145.47,523.69
17103,135,2955,28,4,0.27,2024-06-17,46.03,134.41
17104,53,777,42,7,0.03,2021-12-23,273.02,1853.81
17105,114,2618,17,2,0.06,2023-07-25,341.52,642.06
17106,6,2660,30,8,0.02,2024-11-18,149.16,1169.41
17107,135,634,21,6,0.09,2022-01-01,46.03,251.32
17108,172,1225,37,4,0.26,2023-10-05,448.91,1328.77
17109,18,1249,9,3,0.05,2022-08-23,272.15,775.63
17110,54,983,36,7,0.07,2020-08-20,491.17,3197.52
17111,127,2511,22,9,0.06,2021-01-15,259.1,2191.99
17112,157,663,15,2,0.08,2021-02-07,129.46,238.21
17113,25,990,14,8,0.01,2023-10-25,297.69,2357.7
17114,63,1617,27,2,0.13,2022-06-29,13.95,24.27
17115,196,2479,18,6,0.29,2021-09-18,448.82,1911.97
17116,115,2926,10,8,0.13,2023-07-11,191.98,1336.18
17117,141,425,48,1,0.24,2022-03-15,144.08,109.5
